Name	Length	EffectiveLength	TPM	NumReads
FBgn0085477	1052	874.173	0	0
FBgn0039777	913	735.452	0	0
FBgn0033463	3798.46	3620.63	51.0452	1242.89
FBgn0036831	1325	1147.17	0	0
FBgn0030057	1167.79	989.963	28.539	190
FBgn0002937	2164	1986.17	0	0
FBgn0263080	405.5	228.26	0	0
FBgn0026439	2911.89	2734.06	11.2038	206
FBgn0037850	1116	938.173	28.5295	180
FBgn0038447	2200	2022.17	0.147067	2
FBgn0031296	1315.22	1137.39	1.69956	13
FBgn0002609	1305	1127.17	4.88108	37
FBgn0034527	1945.9	1768.07	24.015	285.546
FBgn0040784	466	288.708	4.63542	9
FBgn0035140	1098.8	920.976	20.505	127
FBgn0033038	2226	2048.17	28.3141	390
FBgn0051081	1059	881.173	0	0
FBgn0035323	636	458.598	49.2852	152
FBgn0040357	819	641.499	0.231798	1
FBgn0031155	1260.32	1082.49	0.824198	6
FBgn0085312	567	389.639	0	0
FBgn0038435	2301.21	2123.38	2.33449	33.336
FBgn0039859	739.915	562.466	7.13794	27
FBgn0034606	4579.42	4401.59	0.227051	6.72
FBgn0023545	1203	1025.17	91.3794	630
FBgn0034629	2252	2074.17	2.72423	38
FBgn0051414	2335	2157.17	0.344659	5
FBgn0016034	1839.48	1661.65	25.8612	288.99
FBgn0035585	635	457.599	0	0
FBgn0063923	603.26	425.869	33.1441	94.924
FBgn0085334	300	122.848	39.9441	33
FBgn0261994	691	513.572	0	0
FBgn0034415	641	463.594	0	0
FBgn0040992	951.972	774.39	0.768077	4
FBgn0033137	1051.7	874.122	2.95949	17.397
FBgn0250815	904	726.453	0.20469	1
FBgn0052457	577.262	399.898	0.37184	1
FBgn0035798	4909.25	4731.42	0.031428	1
FBgn0031468	1884	1706.17	0.522917	6
FBgn0035453	1111	933.173	0	0
FBgn0038957	1258.42	1080.59	4.26584	31
FBgn0029092	2440.93	2263.1	394.43	6003
FBgn0264753	2006.24	1828.42	10.6598	131.076
FBgn0032476	1829	1651.17	40.0749	445
FBgn0033081	939.393	761.838	129.406	663
FBgn0034499	1259	1081.17	0.275068	2
FBgn0037293	1853	1675.17	41.9862	473
FBgn0029501	2455	2277.17	0.065299	1
FBgn0037655	2429.72	2251.89	103.935	1574
FBgn0266615	310	132.841	1.11937	1
FBgn0000120	1706	1528.17	0	0
FBgn0032703	843	665.482	28.3774	127
FBgn0000043	1626	1448.17	1648.16	16051.5
FBgn0032090	1135	957.285	0	0
FBgn0039696	3158	2980.17	19.6589	394
FBgn0051477	435.778	258.516	11.504	19.999
FBgn0052683	5005.49	4827.66	0.030866	1.002
FBgn0002571	1795	1617.17	0.183899	2
FBgn0039288	937	759.446	0	0
FBgn0259950	482	304.708	0	0
FBgn0052791	5381.22	5203.39	3.4914	122.175
FBgn0260995	993	815.389	1.27655	7
FBgn0051715	579.681	402.314	52.1145	141
FBgn0036183	1308	1130.17	0	0
FBgn0050069	12808	12630.2	26.849	2280.52
FBgn0263490	6961.51	6783.69	25.0299	1141.88
FBgn0003483	4678	4500.17	14.2414	431
FBgn0031663	769	591.54	92.3993	367.577
FBgn0086690	6195.79	6017.96	60.0399	2429.88
FBgn0038755	2719.75	2541.92	8.77474	150
FBgn0085320	267	89.872	0	0
FBgn0033356	1462.22	1284.4	71.9846	621.775
FBgn0032218	2246.95	2069.12	18.7031	260.253
FBgn0032957	5264.1	5086.27	27.2493	932.074
FBgn0050486	859	681.467	0.218203	1
FBgn0033055	2084.2	1906.37	44.0702	565
FBgn0000358	651	473.586	0	0
FBgn0050268	3761	3583.17	0	0
FBgn0036449	2313.89	2136.06	61.6773	886
FBgn0034662	9183	9005.17	0.082563	5
FBgn0040636	1005.91	828.309	5.3856	30
FBgn0032072	920	742.451	0	0
FBgn0003159	4414.03	4236.2	18.0774	515.001
FBgn0027565	1523	1345.17	21.5557	195
FBgn0005596	4239	4061.17	29.1452	796
FBgn0259979	1604.85	1427.02	80.131	769
FBgn0033236	2657.6	2479.78	31.961	532.999
FBgn0025382	1561.8	1383.98	16.6536	155
FBgn0030003	1972	1794.17	31.4937	380
FBgn0085336	718	540.561	0	0
FBgn0051105	1265.37	1087.75	0.273405	2
FBgn0039685	579.447	402.08	0.369821	1
FBgn0086378	1290	1112.17	31.1035	232.636
FBgn0039202	1201	1023.17	0	0
FBgn0263831	2273	2095.17	8.0198	113
FBgn0039900	2774.21	2596.39	0.114543	2
FBgn0029963	1764	1586.17	0.093746	1
FBgn0035787	801	623.516	0	0
FBgn0040827	544.824	367.481	76.4772	189
FBgn0263351	2000.95	1823.12	69.0018	846
FBgn0002932	3696.01	3518.18	17.7516	420
FBgn0010453	3106.83	2929	0.558442	11
FBgn0262562	8733.66	8555.83	0.417188	24.004
FBgn0052037	1581.43	1403.61	10.0643	95
FBgn0035568	1142	964.173	0	0
FBgn0035981	1668.52	1490.7	27.4315	275
FBgn0050496	2379	2201.17	11.25	166.533
FBgn0031216	6476	6298.17	10.5063	445
FBgn0023489	1880	1702.17	0.087358	1
FBgn0037570	1630.05	1452.22	0.102394	1
FBgn0086361	2172	1994.17	170.742	2289.8
FBgn0035754	941	763.446	21.0354	108
FBgn0039747	3523.26	3345.44	0.400032	9
FBgn0033087	3052.1	2874.27	11.1746	216
FBgn0037807	2158.57	1980.74	227.602	3031.79
FBgn0250849	990	812.391	0	0
FBgn0036147	2591.44	2413.61	68.0152	1104
FBgn0037461	1001	823.283	0	0
FBgn0053843	1023	845.173	1.9622	11.153
FBgn0035587	1561.62	1383.79	1.21845	11.339
FBgn0030016	1242	1064.17	0.698655	5
FBgn0085233	482.5	305.195	0	0
FBgn0003511	1260	1082.17	28.0485	204.127
FBgn0037402	953.667	776.124	0	0
FBgn0259219	1571.04	1393.27	0.213452	2
FBgn0040687	409	231.771	0.012437	0.019
FBgn0035332	2130	1952.17	0	0
FBtr0084080	2149	1971.17	1.09763	14.55
FBgn0037134	1049	871.173	10.924	64
FBgn0030008	2017	1839.17	11.4808	142
FBgn0038147	1301.09	1123.26	0.13238	1
FBgn0038951	1069.46	891.632	12.1742	73
FBgn0033264	1907	1729.17	49.3604	574
FBgn0264707	3558.96	3381.13	72.3451	1645
FBgn0036331	1049.56	871.73	5.97023	35
FBgn0003345	3307.83	3130	88.405	1860.88
FBgn0264566	1486	1308.17	0	0
FBgn0024733	780.447	602.979	2103.3	8529
FBgn0034267	2034.56	1856.73	3.44638	43.034
FBgn0262743	5425.67	5247.84	68.7577	2426.59
FBgn0033327	899.343	721.836	0.143875	0.698
FBgn0036740	983.124	805.518	112.421	609
FBgn0008636	1798	1620.17	5e-05	0.001
FBgn0034462	985.5	807.894	0	0
FBgn0032494	991	813.313	0	0
FBgn0052706	872	694.46	0.045999	0.215
FBgn0285950	755.953	578.499	5670.33	22060
FBgn0039109	1571.66	1393.83	44.0479	412.886
FBgn0039038	1778	1600.17	0	0
FBgn0265297	2597.55	2419.73	1885.59	30683.8
FBgn0026592	1486.38	1308.55	1.70454	15
FBgn0028480	2488	2310.17	85.4145	1327
FBgn0030504	4486.55	4308.72	67.6069	1959
FBgn0004573	3930.76	3752.93	0.047835	1.208
FBgn0033775	1617	1439.17	1.13654	11
FBgn0046875	569	391.638	0	0
FBgn0037753	1695	1517.17	8.13482	83
FBgn0037037	3457.29	3279.46	0.136027	3
FBgn0053178	685.79	508.365	3.21752	11
FBgn0015268	1361.62	1183.8	624.915	4975
FBgn0030808	5724.05	5546.23	55.2299	2060
FBgn0001145	1662.7	1484.87	31.0501	310.06
FBgn0037836	8671	8493.17	2.2e-05	0.001
FBgn0261801	2857	2679.17	0	0
FBgn0036536	1351	1173.17	12.0411	95
FBgn0039200	751	573.548	0	0
FBgn0033906	784.538	607.066	148.437	605.999
FBgn0004606	6445.53	6267.7	309.775	13057.2
FBgn0033529	989	811.392	137.503	750.303
FBgn0033848	2129	1951.17	0.148313	1.946
FBgn0039182	4622	4444.17	24.1909	723
FBgn0030307	5028	4850.17	0	0
FBgn0052580	48733	48555.2	2.48059	810
FBgn0035437	3494.5	3316.67	85.8338	1914.5
FBtr0084079	2188	2010.17	47.5109	642.276
FBgn0038686	1974.81	1796.98	23.7489	287
FBgn0266599	2354.91	2177.08	3419.07	50058.4
FBgn0030066	1297.12	1119.29	20.9903	158
FBgn0033936	4353.09	4175.27	0.213684	6
FBgn0041195	3271	3093.17	0	0
FBgn0032131	2009	1831.17	0	0
FBgn0035270	3164.48	2986.66	18.3716	369
FBgn0036254	2745	2567.17	14.9441	258
FBgn0030620	1037	859.282	0	0
FBtr0307760	1596	1418.17	0.650257	6.202
FBgn0032295	3310	3132.17	36.2704	764
FBgn0033928	902	724.453	87.8493	428
FBgn0284233	1974	1796.17	0.186203	2.249
FBgn0010651	2120.85	1943.02	35.9727	470.052
FBgn0034477	2010	1832.17	0.081159	1
FBgn0050457	646	468.591	0	0
FBgn0028406	2146	1968.17	9.82166	130
FBgn0036207	1610	1432.17	13.809	133
FBgn0050203	2877	2699.17	0.11018	2
FBgn0032170	2223.44	2045.61	56.1822	772.89
FBgn0041588	1841	1663.17	45.5972	510
FBgn0261703	5092.39	4914.56	40.8855	1351.29
FBgn0010830	2469	2291.17	22.1959	342
FBgn0035452	1688.26	1510.44	25.7931	262
FBgn0028562	1608	1430.17	0.623832	6
FBgn0030555	2894	2716.17	7.93808	145
FBgn0030889	3528.83	3351.01	0.088749	2
FBgn0039560	3678.54	3500.71	46.8516	1103
FBgn0032598	2265	2087.17	9.63386	135.224
FBgn0039299	1039	861.173	0	0
FBgn0031335	942	764.446	0.194517	1
FBgn0052573	1461.41	1283.58	5.98811	51.69
FBgn0053814	493	315.686	0.029127	0.062
FBgn0050461	861	683.466	0	0
FBgn0030336	3757.98	3580.15	42.1967	1015.96
FBgn0050067	699.5	522.066	0	0
FBgn0037234	2551.88	2374.05	23.9265	382
FBgn0033953	1111	933.173	0	0
FBgn0085521	642	464.594	1.54903	4.84
FBgn0261791	432.425	255.167	296.619	509
FBgn0035143	1422	1244.17	0.717093	6
FBgn0027586	1044	866.173	0	0
FBgn0031066	585.115	407.745	543.317	1489.83
FBgn0035848	2093	1915.17	17.3918	224
FBgn0262587	784	606.531	26.7226	109
FBgn0038484	1085	907.173	3.6061	22
FBgn0265541	575.603	398.238	0.373389	1
FBgn0034624	1033	855.173	0	0
FBgn0041702	1115.16	937.331	23.7959	150
FBgn0029990	1480	1302.17	2.05546	18
FBgn0033571	816.472	638.971	89.3625	384
FBgn0086558	1917.78	1739.96	445.312	5210.72
FBgn0033090	1465	1287.17	0.462092	4
FBgn0024188	808	630.51	66.9778	284
FBgn0023179	3991	3813.17	0.155983	4
FBgn0033859	2793	2615.17	31.3517	551.386
FBgn0039106	1000	822.173	0	0
FBgn0050432	880	702.457	0	0
FBgn0027868	2715	2537.17	75.8384	1294
FBgn0015351	1177	999.173	27.2342	183
FBgn0035398	3953	3775.17	0.078777	2
FBgn0053203	3235.46	3057.63	0.389054	8
FBgn0051897	3369	3191.17	0.652353	14
FBtr0346886	821	643.499	8.4713	36.66
FBgn0031871	1507.31	1329.48	34.4488	308
FBgn0250822	584	406.632	0	0
FBgn0028381	1111	933.173	0.159347	1
FBgn0260753	3185.3	3007.47	1.07403	21.722
FBgn0263395	4539.62	4361.79	52.9774	1554
FBgn0050020	4530.73	4352.91	30.5737	895
FBgn0032523	737	559.552	0	0
FBgn0262624	1432.46	1254.64	0.237037	2
FBgn0266099	2316.47	2138.73	0.278105	4
FBgn0250907	7136.75	6958.93	5.74798	269
FBgn0031324	802	624.516	0.714304	3
FBgn0266050	398	220.785	0	0
FBgn0016660	2893.88	2716.05	0.189718	3.465
FBgn0034502	1717	1539.17	0	0
FBgn0031670	959.137	781.557	151.446	795.999
FBgn0039102	1267	1089.17	0.136524	1
FBgn0042094	1192.09	1014.32	13.3405	90.999
FBgn0036918	650.223	472.811	103.155	328
FBgn0000611	2402.47	2224.64	58.0182	867.999
FBgn0022770	1346.87	1169.05	1.14476	9.001
FBgn0039742	1032	854.173	0.696336	4
FBgn0037608	1036	858.173	33.9614	196
FBgn0035428	1444	1266.17	0	0
FBgn0036161	1136	958.173	0.310378	2
FBgn0050052	780	602.533	2.46788	10
FBgn0051855	1070.16	892.331	28.9954	174
FBgn0036436	1657	1479.17	0	0
FBgn0040699	495	317.683	0	0
FBgn0266518	1285.37	1107.54	71.4259	532
FBgn0031393	1038	860.173	0.387284	2.24
FBgn0034140	1229.02	1051.2	0.848736	5.999
FBgn0037897	7465	7287.17	16.1203	790
FBgn0261830	593	415.628	0.357767	1
FBgn0061200	7966.62	7788.8	55.6313	2913.96
FBgn0037788	1539.7	1361.88	12.0105	110
FBgn0037039	909.333	731.78	0	0
FBgn0035012	582	404.633	0	0
FBgn0025742	2083.44	1905.61	56.729	727
FBgn0036916	1253	1075.17	15.4898	112
FBgn0011217	1633.27	1455.44	317.623	3108.87
FBgn0034070	5852.73	5674.91	0.05942	2.268
FBgn0003499	5012.58	4834.76	0.807189	26.245
FBgn0036438	616	438.619	0	0
FBgn0034186	2769.74	2591.92	11.6461	203
FBgn0284236	13118.5	12940.7	0.015523	1.351
FBgn0038261	1999	1821.17	1.22474	15
FBgn0032840	2447	2269.17	0	0
FBgn0038353	990.677	813.078	23.9576	131
FBgn0264911	913.999	736.45	2.22103	11
FBgn0085390	4616.98	4439.15	2.12262	63.368
FBgn0002878	4868	4690.17	18.8323	594
FBgn0262531	1149.56	971.78	0.306032	2
FBgn0041210	5389.43	5211.61	200.456	7025.65
FBgn0004889	2527.85	2350.03	67.0715	1060
FBgn0032110	1803	1625.17	0	0
FBgn0031877	1125.8	947.978	11.9212	76
FBgn0039644	4939.66	4761.83	19.2983	618
FBgn0035498	3272.18	3094.35	32.2927	672
FBgn0036587	2078	1900.17	0	0
FBgn0034183	1790	1612.17	0	0
FBgn0001217	2174	1996.17	0.223475	3
FBgn0262854	682	504.574	0	0
FBgn0027073	1754	1576.17	0.188682	2
FBgn0031496	2857.99	2680.16	0.721252	13
FBgn0051365	2335	2157.17	22.8268	331.15
FBgn0042173	1157	979.173	95.6835	630.074
FBgn0264078	2612.69	2434.87	29.0104	475.032
FBgn0003132	1892	1714.17	4.3e-05	0.001
FBgn0039689	1048	870.173	57.2459	335
FBgn0035271	402	224.78	32.4149	49
FBgn0262524	747.543	570.086	19.5626	75
FBgn0037164	2458	2280.17	0.326067	5
FBgn0038056	1556.45	1378.62	23.9449	222
FBgn0032768	1305	1127.17	0	0
FBgn0050158	3657	3479.17	0.042739	1
FBgn0039623	3224	3046.17	30.2651	620
FBgn0008635	3203	3025.17	211.311	4299
FBgn0040375	1402.07	1224.24	30.9726	255
FBgn0266411	5754.1	5576.28	46.8646	1757.46
FBgn0036239	1689.24	1511.41	75.7551	770
FBgn0039084	2648.8	2470.97	0	0
FBgn0033934	1198.12	1020.3	90.0674	618
FBgn0034920	920	742.451	0.20028	1
FBgn0040341	881	703.457	0	0
FBgn0051423	1815	1637.17	0	0
FBgn0010296	267	89.872	0	0
FBgn0000283	4126.31	3948.48	86.0144	2284
FBgn0002787	1456.34	1278.52	130.611	1123
FBgn0039323	1435	1257.17	3.66667	31
FBgn0030661	1569	1391.17	1.92396	18
FBgn0033710	2830	2652.17	0.112133	2
FBgn0030078	633.976	456.59	1.1933	3.664
FBgn0051642	1950	1772.17	3.60801	43
FBgn0264561	4393.11	4215.29	71.3631	2023
FBgn0033521	848	670.478	0.254344	1.147
FBgn0053852	1023	845.173	1.9622	11.153
FBgn0000094	279.134	101.998	39.3617	27
FBgn0038342	881	703.457	0.422763	2
FBgn0263761	317	139.838	0	0
FBgn0260655	4147.68	3969.85	18.0167	481
FBgn0037102	840	662.486	37.9328	169
FBgn0264086	2021	1843.17	0	0
FBgn0085360	609	431.623	155.029	450
FBgn0004837	2683.2	2505.37	13.7102	231
FBgn0003277	6736	6558.17	173.318	7644
FBgn0037995	1427	1249.17	0	0
FBgn0029895	5169.01	4991.19	2.37326	79.661
FBgn0036750	1688	1510.17	0.098464	1
FBgn0262811	251	73.899	0	0
FBgn0031287	1249.29	1071.47	19.2904	139
FBgn0033392	2597	2419.17	6.14664	100
FBgn0037239	1328.89	1151.07	77.8973	603
FBgn0042177	3692.37	3514.55	31.0871	734.758
FBgn0000356	522	344.664	0	0
FBgn0053629	534	356.655	0	0
FBgn0039068	973.149	795.553	5.60734	30
FBgn0031043	1230.19	1052.37	41.1179	291
FBgn0025558	465	287.709	65.1211	126
FBgn0262357	603	425.625	0	0
FBgn0034328	468	290.706	0	0
FBgn0039752	2056.3	1878.47	0.079159	1
FBgn0027617	2043	1865.17	10.5235	132
FBgn0030544	617	439.611	0	0
FBgn0034331	608	430.62	0	0
FBgn0039480	1508	1330.17	0	0
FBgn0053465	1610	1432.17	18.0659	174
FBgn0043002	592	414.629	90.7331	253
FBgn0015797	1831.63	1653.8	104.209	1159
FBgn0000357	649	471.589	0.630625	2
FBgn0015919	4317	4139.17	0.145084	4.039
FBgn0266758	2975.69	2797.86	162.045	3049
FBgn0036121	690	512.573	227.149	783
FBgn0087040	1617	1439.17	0.20688	2.002
FBgn0003134	2261.57	2083.74	57.3143	803.16
FBgn0033473	1676.66	1498.83	22.6823	228.631
FBgn0039562	2841	2663.17	624.551	11185.7
FBgn0031814	3375.88	3198.05	21.3418	459
FBgn0003861	4139	3961.17	0	0
FBgn0024291	3809	3631.17	32.4425	792.24
FBgn0030543	1165	987.173	0.15063	1
FBgn0053644	477	299.7	4.4654	9
FBgn0260719	759	581.544	0.51139	2
FBgn0051016	2264.58	2086.76	0.071258	1
FBgn0025624	1240	1062.17	78.9567	564
FBgn0051368	4627.62	4449.79	20.9524	627
FBgn0030927	1817	1639.17	1.27001	14
FBgn0033733	1832	1654.17	0	0
FBgn0031485	772.465	594.999	33.9882	136
FBgn0034793	919.597	742.023	52.3032	261
FBgn0037376	1581.86	1404.03	71.0642	671
FBgn0030297	1251	1073.17	0	0
FBgn0042693	2493.75	2315.92	59.9898	934.321
FBgn0003086	690	512.573	0	0
FBgn0029770	1307	1129.17	6.45269	49
FBgn0039175	1960	1782.17	36.3782	436
FBgn0020312	3390.32	3212.5	46.6114	1007
FBgn0032311	556	378.646	0.39271	1
FBgn0010389	3638.24	3460.41	0.257826	6
FBgn0264836	352	174.819	2.12705	2.501
FBgn0031108	1072	894.173	0.332593	2
FBgn0029891	2585.01	2407.19	54.6125	884.089
FBgn0035534	541.865	364.516	21.2125	52
FBgn0031822	483	305.693	61.7765	127
FBgn0004838	2613.7	2435.88	564.203	9242.41
FBgn0033207	717	539.561	0.275591	1
FBgn0261549	5389.34	5211.52	14.9371	523.511
FBgn0019968	7148.12	6970.29	32.597	1528
FBgn0026721	2475	2297.17	209.663	3239
FBgn0085263	603	425.625	3.07241	8.794
FBgn0033720	2734.5	2556.67	0.116321	2
FBgn0039404	657	479.581	35.6567	115
FBgn0262582	6681.09	6503.26	176.871	7735.41
FBgn0261697	2650	2472.17	0	0
FBgn0050036	1428	1250.17	0.118942	1
FBgn0032034	712.079	534.642	28.9252	104
FBgn0061492	1111.34	933.518	37.9105	238
FBgn0053506	1073	895.173	17.2755	104
FBgn0024897	2139	1961.17	5.23164	69
FBgn0038109	1113	935.173	3.16411	19.899
FBgn0050172	593.5	416.144	0	0
FBgn0016123	2144.5	1966.68	7.40965	98
FBgn0037180	483	305.693	0	0
FBgn0011361	673.603	496.189	303.276	1012
FBgn0034534	631.612	454.215	133.568	408
FBgn0267347	1059.11	881.287	32.4361	192.239
FBgn0260798	2379.32	2201.49	12.0229	178
FBgn0265193	1349	1171.17	15.4291	121.522
FBgn0039993	1125.1	947.341	124.943	795.999
FBgn0038730	1724	1546.17	0	0
FBgn0035924	1179	1001.17	0	0
FBgn0040107	940	762.446	0	0
FBgn0029935	1973	1795.17	9.44286	114
FBgn0038902	909	731.453	0.609874	3
FBgn0264747	1326.5	1148.67	0	0
FBgn0032479	4390.68	4212.85	102.392	2900.92
FBgn0023096	12821	12643.2	0.246984	21
FBgn0037436	837	659.487	0.450951	2
FBgn0035436	2200.99	2023.17	27.5974	375.487
FBgn0053306	800	622.517	0.716598	3
FBgn0003023	3133.6	2955.78	0.704306	14
FBgn0036366	1097	919.173	17.4716	108
FBgn0031711	1514.32	1336.5	56.1619	504.783
FBgn0001169	4371.79	4193.97	35.7012	1006.94
FBgn0263602	1735.37	1557.54	25.2995	265
FBgn0029646	1187	1009.17	0	0
FBgn0037140	2085	1907.17	0.233903	3
FBgn0039006	1872	1694.17	31.5095	359
FBgn0086370	1855.63	1677.81	80.1364	904.204
FBgn0034693	2795.98	2618.15	0.340771	6
FBgn0031401	2254.81	2076.98	37.0137	517.001
FBgn0016675	722.779	545.337	0.545343	2
FBgn0036939	1668.5	1490.67	0.099753	1
FBgn0039252	2853	2675.17	25.7356	463
FBgn0040718	350	172.82	0	0
FBgn0038642	3109.5	2931.67	0	0
FBgn0024245	2634.18	2456.36	8.95932	148
FBgn0264386	11471	11293.2	0.093522	7.102
FBgn0040309	1013.75	835.929	1320.78	7425
FBgn0037857	1408	1230.17	0	0
FBgn0085277	492.5	315.188	0	0
FBgn0053099	1248	1070.17	0.138948	1
FBgn0031971	667.696	490.277	42.4612	140
FBgn0033538	3114.44	2936.61	18.7353	370
FBgn0030478	2418.45	2240.63	66.1654	997
FBgn0033549	1138	960.173	5.11057	33
FBgn0004143	846	668.48	0	0
FBgn0085474	527	349.66	0	0
FBgn0036769	1457.86	1280.03	0.697006	6
FBgn0035802	5576.6	5398.78	2.58921	94.007
FBgn0028999	3208	3030.17	0	0
FBgn0036139	1073	895.173	0	0
FBgn0033353	897	719.453	5.58041	27
FBgn0033358	1203	1025.17	0.145047	1
FBgn0031254	665	487.578	16.1636	53
FBgn0035285	1480.95	1303.12	56.37	494
FBgn0026309	2314	2136.17	16.9627	243.683
FBgn0015546	3053.57	2875.74	22.3377	432
FBgn0030410	1171.26	993.432	10.0286	67
FBgn0052121	2820	2642.17	0.056279	1
FBgn0053861	1023	845.173	0.59843	3.401
FBgn0010282	1938	1760.17	66.992	793
FBgn0037263	1139	961.173	1.23764	8
FBgn0038773	2188	2010.17	0	0
FBgn0020506	1549	1371.17	0	0
FBgn0037101	1892	1714.17	0.086746	1
FBgn0029170	1607	1429.17	0.104045	1
FBgn0038460	836.586	659.074	2.4708	10.952
FBgn0250906	1509.47	1331.64	175.091	1568
FBgn0003411	779	601.534	0	0
FBgn0035280	940.667	763.097	0	0
FBgn0032431	914.431	736.882	0.842776	4.177
FBgn0037574	1643	1465.17	6.69823	66
FBgn0052685	5501.81	5323.98	63.1811	2262.14
FBgn0261986	3429	3251.17	14.6815	321
FBgn0262893	750	572.548	0.779138	3
FBgn0261565	3230.38	3052.55	22.7975	468
FBgn0085789	1096	918.173	0.917142	5.663
FBgn0036731	1785.47	1607.64	0.193799	2.095
FBgn0029067	3039.17	2861.34	37.1051	714
FBgn0030089	4758.65	4580.83	57.5857	1774
FBgn0028871	813	635.507	2.10585	9
FBgn0050350	1365	1187.17	0	0
FBgn0036125	1417.11	1239.29	0.119986	1
FBgn0039883	9083.76	8905.93	1.01849	61.001
FBgn0036093	976.392	798.731	0.930838	5
FBgn0029811	605	427.625	0	0
FBgn0016650	3186.51	3008.68	0.098846	2
FBgn0283471	1205.25	1027.43	0.578913	4.001
FBgn0031109	643	465.594	0	0
FBgn0051704	411	233.755	0	0
FBgn0030735	4111.55	3933.73	34.1719	903.999
FBgn0013307	1253	1075.17	0	0
FBgn0039296	1831	1653.17	31.6613	352
FBgn0040238	2925.93	2748.11	65.1475	1204
FBgn0037918	4235.96	4058.13	29.9365	817
FBgn0261849	258	80.882	0	0
FBgn0050074	587	409.631	0	0
FBgn0020767	2795.93	2618.1	54.9787	968
FBgn0036972	659	481.581	0.846596	2.742
FBgn0037989	6163.65	5985.83	213.887	8610
FBgn0038136	3027.5	2849.67	0	0
FBgn0037726	14517.9	14340.1	0.082955	8
FBgn0003034	223	47.266	0	0
FBgn0052813	3460.38	3282.55	5.84363	128.999
FBgn0034362	783	605.531	61.8827	252
FBgn0043070	2401.76	2223.93	52.3795	783.392
FBgn0028875	6915.15	6737.32	0.706591	32.015
FBgn0002719	2372.06	2194.23	397.051	5859
FBgn0046222	2797.13	2619.3	29.2934	516
FBgn0033518	856	678.472	5.72187	26.107
FBgn0053110	2005	1827.17	0.325526	4
FBgn0033817	1008	830.173	0.179117	1
FBgn0038727	2921	2743.17	0.16262	3
FBgn0259176	3431.05	3253.23	228.967	5009.37
FBgn0032283	771	593.535	0	0
FBgn0052846	1354.5	1176.67	0	0
FBgn0026389	1531	1353.17	0.219777	2
FBgn0034106	3684	3506.17	0.04241	1
FBgn0040985	727.059	549.614	201.56	745
FBgn0038045	1194	1016.17	0.147181	1.006
FBgn0031089	1661.29	1483.47	19.9471	199.001
FBgn0032223	2821.88	2644.05	17.434	309.999
FBgn0027872	1382	1204.17	6.91519	56
FBgn0030599	815	637.501	0.699754	3
FBgn0020238	1370.49	1192.66	965.379	7743
FBgn0250836	418.5	241.258	0	0
FBgn0014861	2898	2720.17	56.7968	1039
FBgn0040905	415	237.762	1.25082	2
FBgn0250788	7676.81	7498.98	157.82	7959
FBgn0030459	2113	1935.17	0.236126	3.073
FBgn0027514	2057.13	1879.3	15.0619	190.359
FBgn0035068	519	341.666	0	0
FBgn0085225	510	332.672	0	0
FBgn0032946	1985.49	1807.66	5.10011	62
FBgn0267741	295	117.851	0	0
FBgn0001247	3439	3261.17	34.3341	753
FBgn0032364	2227	2049.17	2.83003	39
FBgn0011769	715.457	538.019	20.4522	74
FBgn0264711	5037.5	4859.67	0	0
FBgn0039887	1294.27	1116.45	0.266378	2
FBgn0036138	494	316.684	0	0
FBgn0263256	2686.4	2508.58	6.52034	110.001
FBgn0261268	3278.43	3100.6	69.7306	1454
FBgn0029608	1240.5	1062.68	64.3668	460
FBgn0038051	1323	1145.17	0.259695	2
FBgn0261843	2492.37	2314.54	2.886	44.922
FBgn0265988	11334	11156.2	14.9149	1119
FBgn0032280	590	412.644	0	0
FBgn0051437	852	674.475	0	0
FBgn0039189	1676	1498.17	9.82603	99
FBgn0284222	2234	2056.17	15.0869	208.619
FBgn0030806	1786	1608.17	17.6606	191
FBgn0264291	651	473.586	43.9576	140
FBgn0016919	2693.05	2515.23	2.98396	50.473
FBgn0038795	1198	1020.17	0.145758	1
FBgn0036711	909	731.453	0	0
FBgn0032361	1876	1698.17	15.5863	178
FBgn0036046	670	492.578	0	0
FBgn0034196	614	436.621	0	0
FBgn0037997	612	434.622	0.012201	0.036
FBgn0034689	1597	1419.17	21.689	207
FBgn0053125	3962.5	3784.67	0	0
FBgn0033340	377	199.805	205.958	276.746
FBgn0034484	2041	1863.17	0.079809	1
FBgn0259244	4203.24	4025.41	0.213219	5.772
FBgn0262365	488	310.689	0	0
FBgn0016032	1019.93	842.131	43.8706	248.456
FBgn0262023	536	358.654	0	0
FBgn0038676	5461	5283.17	0.056291	2
FBgn0261563	10807.5	10629.6	16.9273	1210.04
FBgn0033933	1514	1336.17	0	0
FBgn0031723	1226	1048.17	0	0
FBgn0039471	1091	913.173	0	0
FBgn0033268	692.253	514.799	11.6239	40.242
FBgn0039272	1145.4	967.577	0.15368	0.999
FBgn0039743	1889.39	1711.56	60.8148	700
FBgn0035262	2538	2360.17	19.0269	302
FBgn0003378	359	181.815	0	0
FBgn0038002	935	757.446	0	0
FBgn0266430	501	323.68	0	0
FBgn0028667	610	432.616	0	0
FBgn0260027	654	476.582	2.18406	7
FBgn0051634	2418	2240.17	0.663779	10
FBgn0035159	986.456	808.748	23.1666	126
FBgn0032298	1534.92	1357.09	55.3334	505
FBgn0041160	1516	1338.17	0.26458	2.381
FBgn0035272	909	731.453	28.2575	139
