Name	Length	EffectiveLength	TPM	NumReads
FBgn0037964	2062	1891	0.063216	1
FBgn0035594	567	396.393	0	0
FBgn0038607	2041	1870	0.063926	1
FBgn0038722	1820	1649	26.3876	364
FBgn0040022	5335.77	5164.77	11.6654	504.001
FBgn0034151	1298	1127	0.424282	4
FBgn0032002	981.17	810.208	6.27572	42.534
FBgn0260006	3280	3109	5.34458	139
FBgn0037007	1616.48	1445.48	51.5224	623
FBgn0037796	2193.41	2022.41	0.118216	2.001
FBgn0027500	3686	3515	20.5728	604.923
FBgn0262479	416	245.483	0	0
FBgn0033450	1067	896.003	5.47009	41
FBgn0034646	1189	1018	63.7633	543
FBgn0000146	2824.46	2653.46	44.2854	983
FBgn0030571	825.527	654.797	33.1062	181.341
FBgn0039199	1139	968.003	0.123493	1
FBgn0052195	2126.26	1955.26	2.52001	41.217
FBgn0052549	2511.93	2340.93	93.2464	1826
FBgn0051798	1690.33	1519.33	2.04569	26
FBgn0001404	3382.28	3211.28	28.7993	773.641
FBgn0039663	2470.02	2299.03	7.60733	146.304
FBgn0043043	1357	1186	0.505249	5.013
FBgn0040385	1537	1366	0.087512	1
FBgn0026411	2712.92	2541.93	0.492041	10.463
FBgn0036553	1443.35	1272.35	0.28186	3
FBgn0038977	812	641.279	1.6777	9
FBgn0039938	3338.94	3167.95	7.24508	191.999
FBgn0038166	1226	1055	34.786	307
FBgn0032521	2957.64	2786.64	28.3986	662
FBgn0010611	1885.17	1714.17	121.721	1745.42
FBgn0284253	3804.35	3633.35	56.623	1721
FBgn0043825	1499.5	1328.5	0	0
FBgn0067628	1284	1113	7.9162	73.704
FBgn0039851	3305.04	3134.05	0.038143	1
FBgn0036969	1161	990.003	0	0
FBgn0032140	695.453	524.784	289.297	1270
FBgn0038854	3171	3000	27.4547	689
FBgn0030551	1172	1001	0.477688	4
FBgn0035179	1456	1285	0	0
FBgn0259098	398.583	228.095	0.524087	1
FBgn0036416	1079	908.003	0	0
FBgn0031407	635	464.362	0	0
FBgn0052343	2141.03	1970.03	18.9322	311.999
FBgn0001137	1718	1547	35.733	462.425
FBgn0034742	4388.32	4217.32	14.4845	511
FBgn0038158	729	558.321	0.214109	1
FBgn0014366	1859	1688	28.6107	404
FBgn0035028	2027.55	1856.55	24.4035	379
FBgn0266465	2476	2305	36.1477	697
FBgn0034131	657	486.345	0	0
FBgn0040359	2750.92	2579.93	0.186896	4.033
FBgn0037580	2445.05	2274.05	80.9543	1540
FBgn0003065	1170	999.003	0.478645	4
FBgn0033484	3621.36	3450.36	0.207877	6
FBgn0004364	5422	5251	1.18434	52.023
FBgn0031888	2102	1931	106.108	1714
FBgn0025625	5230	5059	6.07279	257
FBgn0033428	1299	1128	69.0967	652
FBgn0030474	2594.16	2423.17	30.8824	626
FBgn0035734	1393.33	1222.39	0	0
FBgn0010222	1167.29	996.296	59.6332	497
FBgn0052376	876	705.228	0	0
FBgn0038967	3081.5	2910.5	0.082242	2.002
FBgn0032799	810	639.281	95.367	510
FBgn0039056	3002.88	2831.88	51.9934	1231.7
FBgn0263023	618	447.377	0.267206	1
FBgn0033543	1178.95	1007.95	7.7089	65
FBgn0033069	1048	877.003	0	0
FBgn0030301	3536.26	3365.27	23.4447	660
FBgn0267422	659	488.343	0	0
FBgn0053158	3436	3265	15.3409	419
FBgn0052301	3531.61	3360.62	0.177857	5
FBgn0032444	1916	1745	277.104	4045
FBgn0034755	630.5	459.863	0	0
FBgn0262483	6845.88	6674.89	0.778482	43.469
FBgn0031220	2830.98	2659.99	71.2311	1585
FBgn0038090	1173	1002	0	0
FBgn0043854	3848.15	3677.16	4.48629	138
FBgn0029909	1218	1047	0.22835	2
FBgn0020445	4650.22	4479.22	0.241113	9.035
FBgn0053094	2114.3	1943.3	70.5575	1147
FBgn0001125	1574.93	1403.93	159.908	1878
FBgn0053128	1387	1216	0.098307	1
FBgn0036980	3151.75	2980.75	23.8622	595
FBgn0038466	2363.98	2192.98	0.327066	6
FBgn0011818	1968.86	1797.86	27.6603	416
FBgn0010342	1814	1643	42.127	579
FBgn0026238	1468.62	1297.63	35.0069	380
FBgn0262100	1001	830.003	0	0
FBgn0030813	2089.91	1918.91	2.71958	43.656
FBtr0084081	2046	1875	11.4088	178.947
FBgn0032369	3827.5	3656.5	0.065386	2
FBgn0050295	2523.33	2352.33	6.50476	128
FBgn0037186	2215.93	2044.93	0.722276	12.355
FBgn0031277	483	312.447	0	0
FBgn0260953	1225	1054	0	0
FBgn0053460	946	775.215	222.209	1441
FBgn0037942	1144.93	973.935	20.866	170
FBgn0030859	2330	2159	0.110738	2
FBgn0037074	4206.66	4035.66	61.5305	2077.23
FBgn0037594	1239	1068	0	0
FBgn0035632	1711	1540	16.4695	212.17
FBgn0039862	6616	6445	0.722515	38.954
FBgn0010015	2733.62	2562.62	1.11968	24.003
FBgn0029944	3487	3316	11.7162	325
FBgn0035112	483.885	313.327	20.1119	52.715
FBgn0030974	3972.27	3801.27	38.3978	1221
FBgn0024997	2283	2112	16.4709	291
FBgn0030241	2424	2253	41.1206	775
FBgn0040259	1994	1823	92.2628	1407
FBgn0284421	1878.26	1707.26	87.5799	1250.79
FBgn0050428	978.172	807.339	8.88414	60
FBgn0037633	2137.08	1966.09	54.5393	897
FBgn0033547	922.122	751.344	11.4279	71.827
FBgn0052056	2026.48	1855.48	49.6727	771
FBgn0035444	882.775	712.002	62.625	373
FBgn0037786	1486	1315	0	0
FBgn0014949	477	306.448	2.34053	6
FBgn0034687	1562	1391	0.515636	6
FBgn0051337	849	678.249	178.718	1014
FBgn0085771	1258	1087	11.797	107.271
FBgn0285948	586.303	415.69	8648.8	30075
FBgn0030272	489	318.442	0.750791	2
FBgn0001075	16852	16681	0.21499	30
FBgn0000307	6507.46	6336.47	19.7388	1046.28
FBgn0262840	641	470.353	0.279106	1.098
FBgn0037019	1439	1268	10.5031	111.409
FBgn0051924	819	648.275	0	0
FBgn0000320	3062.75	2891.76	0.041339	1
FBgn0014020	1326.65	1155.66	692.101	6690.82
FBgn0038901	640	469.353	0.254695	1
FBgn0035348	1483.46	1312.46	47.1805	518
FBgn0263278	1918	1747	17.9962	263
FBgn0051908	1970.25	1799.25	71.9542	1083
FBgn0032536	3203.5	3032.5	0	0
FBgn0034396	2977.02	2806.02	10.7357	252
FBgn0250732	3578.08	3407.08	30.6654	873.999
FBgn0029588	898	727.225	2.63009	16
FBgn0030105	542	371.401	0.643734	2
FBgn0032129	5004.68	4833.68	0.164532	6.653
FBgn0028979	5630.78	5459.78	8.25441	377
FBgn0000276	339	168.545	27.3014	38.493
FBgn0003435	3051.65	2880.65	4.5233	109
FBgn0029133	1375.9	1204.9	177.096	1785
FBgn0032858	1545.55	1374.56	16.002	184
FBgn0036687	2244	2073	0.230664	4
FBgn0000337	1790	1619	1.55057	21
FBgn0031008	1633	1462	48.3236	591
FBgn0010300	4917.11	4746.11	92.7118	3680.89
FBgn0085243	537	366.404	0.652514	2
FBgn0032538	1333	1162	0	0
FBgn0038277	876.119	705.346	1.69514	10.002
FBgn0040877	1165	994.003	0	0
FBgn0013305	1675.63	1504.63	202.595	2549.99
FBgn0036808	1365	1194	0	0
FBgn0035867	2278	2107	32.6796	576
FBgn0259959	309	138.557	0	0
FBgn0051216	1806.3	1635.3	64.6212	884
FBgn0052845	1972	1801	0.535684	8.071
FBgn0004403	643.14	472.492	5527.42	21847.3
FBgn0015774	6805.06	6634.07	1.48384	82.347
FBgn0063494	751	580.309	207.645	1008
FBgn0034901	581	410.388	0	0
FBgn0038001	914	743.225	0	0
FBgn0036531	509	338.426	0	0
FBgn0261555	3600.68	3429.68	1.63845	47.007
FBgn0033603	2181.5	2010.5	0	0
FBgn0265138	1152	981.003	0	0
FBgn0285937	1804	1633	206.434	2820
FBgn0086656	1267	1096	154.444	1416
FBgn0031746	552	381.398	0	0
FBgn0026431	2141	1970	10.3376	170.36
FBgn0051086	704.051	533.375	0.111715	0.498
FBgn0000499	2844	2673	29.3958	657.303
FBgn0037780	2061	1890	16.8244	266
FBgn0038135	3145	2974	0	0
FBgn0032633	3696.51	3525.52	60.7964	1793
FBgn0034910	1035	864.003	0	0
FBgn0259678	3552.98	3381.99	0.459507	13
FBgn0037935	2886	2715	0.924632	21
FBgn0028371	4892.8	4721.8	0	0
FBgn0262874	383.5	213.022	0	0
FBgn0051668	1963	1792	1.40088	21
FBgn0025820	813.331	642.605	30.6258	164.631
FBgn0032650	1412	1241	0	0
FBgn0028897	1083	912.003	11.5347	88
FBgn0000097	4137.02	3966.02	60.2913	2000.28
FBgn0263456	4580.08	4409.08	0.108451	4.002
FBgn0038828	1147.99	976.992	0.244714	2
FBgn0038345	1019	848.003	0	0
FBgn0036589	564	393.394	0	0
FBgn0053276	391	220.515	15.1789	28
FBgn0025726	12083.2	11912.2	21.4867	2141.12
FBgn0259951	522	351.417	0	0
FBgn0028837	1203	1032	37.5305	324
FBgn0033359	6398.41	6227.42	5.79721	302
FBgn0000640	993.546	822.662	0.000652	0.004
FBgn0040922	316	145.554	1.64257	2
FBgn0035521	590.5	419.89	0	0
FBgn0259704	1498	1327	24.2826	269.555
FBgn0037530	3063.79	2892.8	93.6401	2266
FBgn0033387	2699.22	2528.22	4.14982	87.765
FBgn0030692	1844.35	1673.35	40.077	561
FBgn0010621	1899.96	1728.96	509.281	7365.84
FBgn0032032	1012	841.003	30.5605	215
FBgn0028708	1351.39	1180.39	17.4189	172
FBgn0041582	3755.1	3584.11	19.1114	573.001
FBgn0039092	2088	1917	0	0
FBgn0037185	1796	1625	8.80153	119.644
FBgn0046692	1774.83	1603.84	8.34792	112
FBgn0053725	627	456.366	0	0
FBgn0034008	1204	1033	8.6792	75
FBgn0003371	3788.27	3617.28	68.4761	2072.05
FBgn0029722	1878	1707	0.840363	12
FBgn0010052	1999.04	1828.05	1.04629	16
FBgn0034391	5546	5375	0.511528	23
FBgn0033321	1629	1458	0.737911	9
FBgn0037069	522	351.417	0.340171	1
FBgn0040534	370	199.532	56.9155	95
FBgn0033483	2163	1992	228.402	3806
FBgn0034517	656	485.345	0.372432	1.512
FBgn0262880	678	507.339	0	0
FBgn0250824	2165.32	1994.32	3.69652	61.669
FBgn0039405	814	643.277	37.724	203
FBgn0013563	3275	3104	7.03871	182.766
FBgn0037742	1420.76	1249.77	5.26082	55
FBgn0051542	1139.87	969.053	0.082191	0.666
FBgn0026380	914	743.225	126.744	788
FBgn0022702	1719.05	1548.05	13.8998	180
FBgn0033289	1941.5	1770.5	0	0
FBgn0028888	5957.27	5786.28	0.041319	2
FBgn0030518	901.248	730.473	30.6025	187
FBgn0017558	2200.03	2029.03	22.3291	379.001
FBgn0010105	1940.55	1769.56	0.202664	3
FBgn0263916	2075.2	1904.2	75.9346	1209.57
FBgn0039930	687	516.336	67.6036	292
FBgn0264745	1709	1538	0	0
FBgn0038717	1666	1495	1.19941	15
FBgn0052260	1754.38	1583.38	0.603981	8
FBgn0027070	1876.31	1705.31	1.26179	18
FBgn0019644	918	747.225	275.327	1721
FBgn0013799	2379.24	2208.24	33.022	609.999
FBgn0029709	1104.33	933.333	170.219	1329
FBgn0031318	3341	3170	40.1121	1063.69
FBgn0002631	882	711.227	0	0
FBgn0011669	195	27.236	0	0
FBgn0000251	2476.14	2305.14	0.054558	1.052
FBgn0029898	2298.75	2127.75	0.505914	9.004
FBgn0031600	867	696.233	57.0038	332
FBgn0031608	1821.95	1650.95	8.25451	114
FBgn0051694	2639	2468	67.1817	1387
FBgn0030904	1980	1809	0.726898	11
FBgn0085664	238	67.606	1e-06	0
FBgn0030769	1216.07	1045.07	0.166988	1.46
FBgn0000370	1953.07	1782.07	520.377	7757.54
FBgn0032119	1333	1162	0	0
FBgn0037835	740	569.312	0	0
FBgn0034368	1640.54	1469.55	77.9295	958
FBgn0010803	1683	1512	84.359	1067
FBgn0036263	1242.37	1071.37	28.4242	254.747
FBgn0003997	2440.49	2269.49	5.00398	95
FBgn0024319	1607	1436	0	0
FBgn0037024	1054.08	883.087	32.2176	238
FBgn0034271	3503	3332	11.086	309
FBgn0039804	4200.09	4029.1	23.3797	788
FBgn0035171	3203.66	3032.66	0.078836	2
FBgn0039505	784	613.293	40.7378	209
FBgn0037356	1424	1253	14.5014	152
FBgn0262734	3159.15	2988.15	109.454	2735.99
FBgn0051424	1779	1608	0	0
FBgn0025809	1503.24	1332.25	10.4984	117
FBgn0035004	1390	1219	9e-05	0.001
FBgn0032929	2820	2649	17.3653	384.808
FBgn0039817	1784	1613	0	0
FBgn0064116	1278.97	1107.97	165.292	1532
FBgn0085396	1217.12	1046.13	0.114271	1.001
FBgn0035975	1239.04	1068.16	9.62457	86.001
FBgn0030529	1383.81	1212.82	731.784	7424.33
FBgn0038753	2062	1891	0	0
FBgn0004780	735	564.316	0	0
FBgn0033791	5250.01	5079.01	0.070609	3
FBgn0053664	621	450.373	0	0
FBgn0038268	2724.1	2553.1	5.47147	116.857
FBgn0029993	2301	2130	0.056123	1
FBgn0036365	5120.91	4949.92	16.3497	677.001
FBgn0028375	3130	2959	16.7948	415.719
FBgn0031681	4363	4192	44.2578	1552
FBgn0000318	615.536	444.915	206.796	769.661
FBgn0034076	1758	1587	0.075326	1
FBgn0000233	2934	2763	0.001937	0.045
FBgn0051787	876	705.228	0.169508	1
FBtr0084084	1698	1527	2.7606	35.263
FBgn0030598	2524	2353	0.609647	12
FBgn0050157	932.832	762.044	6.43167	41
FBgn0035612	3388.98	3217.98	0.222888	5.999
FBgn0036144	3323.72	3152.72	53.463	1410
FBgn0017578	897.289	726.509	24.6457	149.783
FBgn0050108	552	381.398	26.955	86
FBgn0266433	857	686.24	0	0
FBgn0052850	2316.99	2145.99	131.322	2357.46
FBgn0036168	1958	1787	0.13379	2
FBgn0267792	3229.11	3058.12	33.2033	849.405
FBgn0040234	4404.23	4233.24	11.8039	418
FBgn0263048	4186.2	4015.2	3.98949	134
FBgn0028507	1591.02	1420.02	36.1987	430
FBgn0042098	1179	1008	0	0
FBgn0020907	1283	1112	0	0
FBgn0036819	1165.33	994.332	3.60669	30
FBgn0010416	1975.68	1804.68	59.7483	902
FBgn0052113	11901	11730	5.03441	494
FBgn0039806	1267	1096	0.218141	2
FBgn0051068	2417.51	2246.51	1.48994	28
FBgn0032436	1196	1025	0.466503	4
FBgn0054028	570	399.391	0	0
FBgn0034475	593	422.385	0.283016	1
FBgn0029890	1647	1476	6.03294	74.49
FBgn0000411	2273.5	2102.5	0	0
FBgn0085419	4696.58	4525.59	0.238886	9.044
FBgn0003450	1411.75	1240.75	0.192691	2
FBgn0032706	1813.98	1642.98	0.072759	1
FBgn0027504	3623.22	3452.23	37.363	1079
FBgn0262518	1778.97	1607.97	41.9295	564
FBgn0040658	1172.53	1001.53	0.954873	8
FBgn0033235	1935	1764	76.7127	1132
FBgn0034783	1543	1372	0.087129	1
FBgn0031842	4593.95	4422.96	46.7307	1729
FBgn0002715	1527.26	1356.26	9.68878	109.924
FBgn0002579	513.727	335.379	3299.91	9258
FBgn0035807	2674	2503	25.6468	537
FBgn0039527	5099	4928	0.824761	34
FBgn0034399	669	498.341	124.018	517
FBgn0034231	867	696.233	8.27067	48.17
FBgn0032229	982.065	811.231	84.2891	572
FBgn0032303	1379	1208	0.098958	1
FBgn0010812	3259.22	3088.22	23.535	608
FBgn0038179	807	636.283	0.187875	1
FBgn0050503	1249.54	1078.71	2.39579	21.619
FBgn0035167	1673.53	1502.53	4.05758	50.999
FBgn0026400	1138	967.003	60.2034	487
FBgn0052446	903	732.225	14.903	91.285
FBgn0038213	1128	957.003	0.249825	2
FBgn0085371	1711.9	1540.91	0.077579	1
FBgn0035227	4756.25	4585.25	30.7376	1179
FBgn0029580	753	582.309	1.8723	9.12
FBgn0035542	1972.28	1801.28	34.2443	515.999
FBgn0035039	1767.86	1596.87	17.6665	235.993
FBgn0003742	1408.23	1237.23	30.2562	313.146
FBgn0265296	8401	8230.01	0.216394	14.9
FBgn0011726	735	564.316	1209.15	5708
FBgn0030749	1595.05	1424.05	70.1788	836.012
FBgn0010622	1087.81	916.815	22.2934	170.977
FBgn0261394	973	802.174	185.533	1245
FBgn0038239	587	416.387	0	0
FBgn0036337	1563.82	1392.82	45.231	527
FBgn0053181	3191.02	3020.02	11.4014	288.036
FBgn0039690	1103.81	932.936	24.9863	195
FBgn0259243	2420.64	2249.65	25.3469	477.001
FBgn0031252	1219	1048	30.7979	270
FBgn0038706	1421	1250	0.095633	1
FBgn0259187	1725	1554	0	0
FBgn0034263	1043	872.003	0	0
FBgn0044809	573	402.39	0	0
FBgn0032127	1530	1359	0	0
FBgn0052645	3537	3366	0.142058	4
FBgn0050334	624.977	454.346	0.789323	3
FBgn0259917	1076	905.003	0.047253	0.358
FBgn0039764	658.273	487.617	14.219	58
FBgn0030492	1001	830.003	0	0
FBgn0035771	2944	2773	119.378	2769.21
FBgn0036292	1377	1206	12.8965	130.107
FBgn0031143	1085.33	914.333	62.4947	478
FBgn0013764	2150.02	1979.02	48.6861	806
FBgn0015550	2130	1959	0.122044	2
FBgn0052246	1767	1596	0	0
FBgn0250837	764.581	593.883	308.374	1532
FBgn0037683	1282	1111	170.113	1581
FBgn0031052	6557.67	6386.67	22.0491	1178
FBgn0004168	5019	4848	0.12329	5
FBgn0040607	486	315.445	0	0
FBgn0262575	688	517.336	0	0
FBgn0035026	3279.46	3108.47	13.3061	346
FBgn0041723	4685	4514	1.2041	45.468
FBgn0030222	2914	2743	0	0
FBgn0038114	1337	1166	0.102523	1
FBgn0033954	1177	1006	0	0
FBgn0035995	2117.66	1946.66	22.1685	360.999
FBgn0025836	4864.78	4693.79	1.88464	74.001
FBgn0030056	2006.07	1835.07	62.0158	951.996
FBgn0003480	1384	1213	4.69199	47.61
FBgn0034986	713	542.327	48.4932	220
FBgn0035173	4130.28	3959.28	8.03129	266
FBgn0053632	543	372.401	0	0
FBgn0028939	2522.5	2351.5	1.72844	34
FBgn0263241	2227.14	2056.14	11.1627	192
FBgn0031992	491.03	320.471	37.6749	101
FBgn0054054	545	374.401	1.91573	6
FBgn0013308	1268	1097	0	0
FBgn0261387	2741.66	2570.66	28.692	617
FBgn0037249	3774.54	3603.54	239.678	7225
FBgn0034142	2211	2040	29.1822	498
FBgn0036970	1434.98	1263.98	0.094575	1
FBgn0039911	2386.73	2215.73	1.61854	30
FBgn0032401	2053.44	1882.45	1.71459	27
FBgn0004588	412	241.486	0	0
FBgn0022985	2698.64	2527.64	40.9564	866
FBgn0015477	7769.79	7598.79	39.3607	2502
FBgn0038052	1328	1157	0.10332	1
FBgn0037464	2126	1955	0	0
FBgn0032407	1217.99	1047	82.5857	723.319
FBgn0036893	1035	864.003	12.7289	92
FBgn0264516	886	715.226	0.000426	0.003
FBgn0032533	557	386.396	12.3573	39.943
FBgn0040365	489	318.442	0.750791	2
FBgn0050181	1608	1437	0.332753	4
FBgn0030425	2306.08	2135.08	0.223957	4
FBgn0051321	2198	2027	0.176924	3
FBgn0261804	6544.82	6373.82	0.122273	6.519
FBgn0262351	733.5	562.818	0	0
FBgn0266570	2245.04	2074.04	21.0376	365
FBgn0026144	2197.57	2026.58	0.412909	7
FBgn0031100	4141.02	3970.03	0.090334	3.001
FBgn0262035	564	393.394	74.4489	245
FBgn0034908	2163	1992	23.1642	386
FBgn0036188	968.768	797.952	35.9546	240
FBgn0032014	1156	985.003	49.0559	404.211
FBgn0039616	1556	1385	0	0
FBgn0050393	1216	1045	0.228788	2
FBgn0285951	709	538.33	54.849	247
FBgn0015247	2064.63	1893.63	92.2304	1461
FBgn0270927	2331	2160	39.4045	712
FBgn0027783	3690	3519	35.7708	1053
FBgn0261262	6062.33	5891.34	0.16307	8.037
FBgn0003575	4749.35	4578.36	18.721	717
FBgn0030589	2034	1863	0.128332	2
FBgn0032597	1075	904.003	70.6141	534
FBgn0036094	1022	851.003	0.702358	5
FBgn0040837	773.341	602.64	33.1267	167
FBgn0262539	476	305.448	0	0
FBgn0040102	1162	991.003	0.603136	5
FBgn0037051	2238.56	2067.57	124.135	2147
FBgn0035617	6602	6431	13.718	737.987
FBgn0267432	13882	13711	0	0
FBgn0004666	3013.75	2842.75	0	0
FBgn0000037	5403.01	5232.02	0.182785	8
FBgn0027564	2020	1849	19.9084	307.932
FBgn0028581	5005	4834	5.04654	204.071
FBgn0029175	2694	2523	5.11712	108
FBgn0086757	2253.13	2082.13	25.4341	443
FBgn0031398	1284.55	1113.56	7.67299	71.475
FBgn0001189	2587.06	2416.07	43.3581	876.313
FBgn0014417	2664.05	2493.06	47.9499	1000
FBgn0025631	3609.65	3438.65	23.883	687.001
FBgn0038788	1475.3	1304.3	37.394	408
FBgn0030672	2590.3	2419.3	243.402	4926
FBgn0034293	885	714.243	0	0
FBgn0267351	4073.82	3902.82	10.2915	336
FBgn0004828	1445.2	1274.2	788.038	8399.75
FBgn0261506	467.5	296.95	0	0
FBgn0033935	2027	1856	15.458	240
FBgn0266174	3578.95	3407.95	3.98881	113.715
FBgn0043471	937	766.223	0	0
FBgn0259245	4421.19	4250.19	0.225632	8.022
FBgn0030484	1220	1049	99.5989	874
FBgn0029897	855.539	684.783	5867.96	33614
FBgn0039003	2670.17	2499.17	23.5815	493
FBgn0004396	3596.01	3425.01	32.5382	932.258
FBgn0029888	710.988	540.318	107.091	484.041
FBgn0032059	1133	962.003	23.9828	193
FBgn0037998	3019.36	2848.36	22.4331	534.52
FBgn0052703	3271.51	3100.52	0.231333	6
FBgn0243511	3509	3338	34.9529	976
FBgn0036157	1107	936.003	0.127715	1
FBgn0261244	4068.62	3897.62	27.4501	895
FBgn0034807	892.5	721.729	0	0
FBgn0037317	1260	1089	14.3801	131
FBgn0051693	2111.76	1940.76	0.123191	2
FBgn0051139	1309.99	1139	0.209907	2
FBgn0002031	1328.22	1157.22	251.538	2435
FBgn0029880	2211	2040	0.703186	12
FBgn0085398	1800	1629	0.073383	1
FBgn0035934	4021.67	3850.68	0.031045	1
FBgn0033520	848	677.251	3.13185	17.743
FBgn0046873	887	716.226	0	0
FBgn0034661	1510	1339	0	0
FBgn0036180	2844.99	2673.99	25.9738	581.001
FBgn0034487	2572	2401	0.24924	5.006
FBgn0053278	1307	1136	0.947072	9
FBgn0036181	9524	9353	2.37729	186
FBtr0084082	1692	1521	15.0604	191.623
FBgn0039840	2724.76	2553.77	0.14043	3
FBgn0045980	2791	2620	0.365013	8
FBgn0052351	2093	1922	0.16814	2.703
FBgn0052676	5467.64	5296.65	28.0427	1242.51
FBgn0032236	789.372	618.66	72.2668	374
FBgn0262869	5740.54	5569.55	0.150245	6.999
FBgn0050467	1782	1611	13.8687	186.901
FBgn0050403	1268	1097	2.50634	23
FBgn0051627	902	731.225	0	0
FBgn0039681	1058.41	887.521	0.269384	2
FBgn0024555	4204.3	4033.3	52.1345	1759
FBgn0032214	986	815.156	35.489	242
FBgn0032632	1098.5	927.503	0	0
FBgn0011016	950	779.211	168.449	1098
FBgn0005616	3724.75	3553.75	21.4181	636.72
FBgn0259703	1350	1179	0	0
FBgn0261722	1387.86	1216.87	57.5671	585.999
FBgn0034158	2706.9	2535.9	138.119	2930
FBgn0036679	623	452.371	0.264256	1
FBgn0024360	2283.51	2112.51	8.94082	158
FBgn0262714	4056.67	3885.68	27.3498	889.001
FBgn0004049	4293	4122	17.6035	607
FBgn0035647	2328.5	2157.5	0	0
FBgn0011277	1424	1253	0.286905	3.007
FBgn0013576	4171.93	4000.94	59.713	1998.53
FBgn0002856	455	284.459	0	0
FBgn0033915	3165.81	2994.81	31.5339	790
FBgn0039528	5663.4	5492.4	53.9989	2481
FBgn0040345	1301	1130	0.423156	4
FBgn0036774	825	654.271	63.9485	350
FBgn0030338	484	313.446	0.762759	2
FBgn0035420	7300.48	7129.48	22.0161	1313.04
FBgn0052100	2169	1998	6.68162	111.675
FBgn0038470	2994.7	2823.7	10.4568	247.001
FBgn0025678	1723.25	1552.25	510.819	6633
FBgn0031808	2154	1983	0.18085	3
FBgn0004181	1365.5	1194.5	0	0
FBgn0043576	588	417.387	0	0
FBgn0003206	1620	1449	50.0771	607
FBgn0020887	4060.11	3889.11	22.8073	742
FBgn0052847	730	559.32	0	0
FBgn0263209	352	181.54	0.002024	0.003
FBgn0039373	661.5	490.845	0	0
FBgn0031214	1378	1207	0.19808	2
FBgn0265434	6352.19	6181.2	257.139	13296
FBgn0032969	4109.29	3938.29	0.060707	2
FBgn0051475	2560.35	2389.35	0.100062	2
FBgn0052365	2452.03	2281.04	0.395479	7.546
FBgn0265186	1853.1	1682.1	34.6562	487.655
FBgn0037490	862.388	691.625	5.01241	29
FBgn0029531	1686	1515	0.16934	2.146
FBgn0005655	1002.09	831.229	243.045	1690
FBgn0085431	2045.87	1874.87	0.19128	3.001
FBgn0034976	6115	5944	5.97307	297
FBgn0030081	2043	1872	10.8558	170
FBgn0051122	3081.93	2910.93	45.4195	1106
FBgn0032358	1191	1020	9.6102	82
FBgn0040475	2146	1975	100.597	1662
FBgn0011592	6218.39	6047.39	5.43607	275
FBgn0036468	560	389.395	0.306994	1
FBgn0030060	1659.39	1488.39	36.303	452
FBgn0031646	1087.4	916.404	0.39134	2.999
FBgn0029152	2337.09	2166.09	24.3378	440.999
FBgn0004427	480	309.448	0	0
FBgn0260435	402	231.497	1.1464	2.22
FBgn0025388	4451.78	4280.78	10.0846	361.13
FBgn0052382	1033.88	862.986	0.278446	2.01
FBgn0032730	2911.43	2740.44	0.819714	18.791
FBgn0051910	905	734.225	0.162814	1
FBgn0263143	2328	2157	12.3033	222
FBgn0052554	817	646.276	9.24851	50
FBgn0037555	2134.04	1963.04	27.133	445.562
FBgn0032221	2063	1892	1.76911	28
FBgn0037500	756	585.308	0	0
FBgn0039977	896.079	725.294	29.997	182
FBgn0021906	872.872	702.083	330.829	1943
FBgn0029667	1949.09	1778.09	0.740905	11.02
FBgn0039112	894	723.225	39.3259	237.921
FBgn0051821	1398	1227	0	0
FBgn0032935	2078.74	1907.74	27.6964	442
FBgn0035422	547.573	376.974	7021.75	22143
FBgn0037129	1022	851.003	0.140472	1
FBgn0051702	1710	1539	0	0
FBgn0261399	954	783.206	0	0
FBgn0002543	6206	6035	10.618	536.043
FBgn0000723	3435.34	3264.35	55.6573	1519.84
FBgn0086895	3898	3727	14.209	443
FBgn0036402	2341.78	2170.79	63.0945	1145.75
FBgn0004380	2529	2358	28.9475	571
FBgn0034318	677	506.339	0	0
FBgn0039120	6151.7	5980.7	51.1291	2558
FBgn0031132	1490	1319	0	0
FBgn0025525	5147.51	4976.51	0.74114	30.854
FBgn0029117	1055	884.003	15.416	114
FBgn0036004	8463	8292	19.4479	1349
FBgn0051852	1335	1164	32.7591	318.982
FBgn0000566	1369.67	1198.67	57.4435	576
FBgn0031639	924	753.224	26.9802	170
FBgn0261955	2510.62	2339.62	121.758	2383
FBgn0051287	1415.33	1244.34	0.784192	8.163
FBgn0033815	1024	853.003	0.280285	2
FBgn0036643	897	726.225	42.4686	258
FBgn0051080	920	749.225	0.159554	1
FBgn0030840	1875	1704	0	0
FBgn0014141	7203.36	7032.36	288.332	16961.9
FBgn0033654	2950.28	2779.29	0.215058	5
FBgn0032276	2737	2566	0	0
FBgn0085354	1246.43	1075.43	10.8636	97.733
FBgn0262143	283	112.576	0	0
FBgn0085483	603	432.383	9.12358	33
FBgn0038005	1561	1390	0	0
FBgn0028622	1880.24	1709.24	0.279754	4
FBgn0264000	6154.9	5983.9	0.080547	4.032
FBgn0033821	592	421.386	1.41844	5
FBgn0086451	6472	6301	19.8446	1046
FBgn0033210	1001	830.003	46.6644	324
FBgn0032447	1734.55	1563.55	4.20504	55.001
FBgn0033382	2115.76	1944.76	19.3007	313.993
FBgn0035449	2419	2248	28.3433	533
FBgn0038354	2762	2591	0.092275	2
